Geneid	KQGRcry	MGGQcry	PL4mw	PL4snow	QTsnow1	QTsnow2	Qycry	QYice	QYmw	TGLcry	TGLmw
g1983	0	0	4.250783	0	0	0	39.399435	4.530891	211.366943	0	0
g1984	0	0	0	0	0	0	0	0	0	0	0
g1985	207.552514	316.577202	0	30.060322	0	0	10.771064	13.005932	201.453094	360.315777	5.491724
g1986	70.688915	439.646102	0	0	0	0	5.677354	0	9.99384	98.267056	3.47358
g1987	43.787358	518.423462	0	0	0	0	2.110059	1.273936	100.287044	81.472543	0.860666
g1988	0	0	0	0	0	0	16.017605	0	0	0	0
g1989	10.503951	3.117965	15.052067	4.944264	0	0	97.438217	0	35.083713	14.7423	0
g1990	0	0	0	0	0	0	2.776081	0	14.660194	0	0
g1991	0	4.564446	0	0	0	0	1567.43683	1.957251	85.599498	0	0
g1992	58.0102	0	19.559552	179.896393	0	6.57845	37.409575	247.575212	93.712504	19.157023	950.159173
g1993	0	0	0	0	0	0	0	0	0	0	0
g1994	0	4.312636	0	0	0	0	64.323182	1.849273	97.052588	0	0
g1995	0	0	6.050777	0	0	0	96.142508	1.612374	84.61977	0	0
g1996	0	4.102924	6.602329	13.012295	0	0	90.335947	3.518696	146.194205	7.759746	0
g1997	0	0	0	0	0	0	148.261012	0	0	0	0
g1998	0	0	0	0	0	0	105.686631	0	0	0	0
g1999	0	0	0	0	0	0	119.266134	0	12.349649	0	0
g2000	10.969912	0	0	0	0	0	132.597188	1.861739	143.846111	0	0
g2001	0	0	0	0	0	0	10.209066	0	0	0	0
g2002	0	20.208214	0	0	0	0	4.784231	0	63.16257	0	0
g2003	3.494725	0	0	0	0	0	50.100939	1.779303	46.690212	0	0
g2004	24.156216	24.584457	0	0	0	0	2.910146	0	102.454544	81.367829	0
g2005	0	0	0	0	0	0	37.416985	0	3.874416	0	0
g2006	0	0	0	0	0	0	23.988289	0	4.69184	0	0
g2007	0	0	0	0	0	0	178.165154	0	0	0	0
g2008	0	0	0	0	0	0	642.699805	0	5.237702	0	0
g2009	0	4.362414	0	0	0	0	80.557449	1.870619	32.724273	0	0
g2010	115.296273	0	42.834432	48.240493	0	0	32.409922	9.783649	42.788361	0	14.321226
g2011	0	0	0	0	0	0	0	0	0	0	0
g2012	0	0	0	0	0	0	0	0	0	0	0
g2013	0	0	0	0	14.767879	0	34.543322	0	5.52787	0	0
g2014	0	0	0	0	0	0	2932.93112	0	0	0	0
g2015	17.09211	12.176583	0	25.745104	0	0	11.531071	0	35.521728	84.440526	0
g2016	0	0	0	0	0	0	866.830079	0	3.659185	0	0
g2017	0	0	43.09363	0	0	0	0	0	11.160406	0	6.465077
g2018	0	0	0	0	0	0	61.883199	0	46.953845	0	0
g2019	0	0	0	0	0	0	0	0	0	0	0
g2020	0	0	0	0	0	0	10.008518	0	4.404496	0	0
g2021	0	4.321602	0	0	0	0	1470.23142	0	75.642281	4.086663	0
g2022	0	7.148849	0	3.778726	0	0	71.083635	5.109086	117.680316	0	0
g2023	0	0	0	0	0	0	79.12519	0	0	0	0
g2024	0	0	0	0	0	0	0	0	0	0	0
g2025	0	0	0	0	0	0	54.988957	16.308407	142.648203	0	0
g2026	0	0	0	0	0	0	185.345706	0	4.762976	0	0
g2027	0	0	0	0	0	0	4.782822	0	0	0	0
g2028	0	0	0	0	0	0	2.480347	0	0	0	0
g2029	0	1.536357	0	0	0	0	3029.12314	0	5.762423	0	0
g2030	0	0	0	4.287553	0	0	444.565188	0.579705	27.043372	0	0.783294
g2031	0	4.540879	0	0	0	0	719.200882	0	5.677168	0	0
g2032	0	0	0	0	0	0	39.078894	3.370522	44.222484	0	0
g2033	0	8.201433	8.798369	4.335098	0	11.096808	1481.48911	31.065094	208.492363	2.58519	21.38345
g2034	0	0	0	13.961787	0	0	379.893866	3.775451	22.015694	0	0
g2035	0	0	0	0	0	0	635.063054	0	5.938384	0	0
g2036	7.512993	107.046573	0	0	0	0	1735.9913	3.825162	228.632116	0	0
g2037	0	0	0	0	0	0	20.294453	0	0	0	0
g2038	0	0	0	5.8247	0	0	1552.2639	0	78.069951	3.473499	0
g2039	0	0	5.293451	0	0	0	953.23685	0	0	0	0
g2040	0	0	0	0	0	0	187.945668	0	33.084053	0	0
g2041	0	0	0	0	0	0	206.613738	0	44.951922	0	0
g2042	0	0	0	0	0	0	0	0	4.621303	0	0
g2043	0	0	0	11.921995	0	0	76.536946	0	112.795446	0	0
g2044	0	0	0	0	0	0	222.145286	0	0	0	0
g2045	0	0	0	0	0	0	10.680744	0	9.400651	0	0
g2046	0	0	0	0	0	0	85.26416	0	4.841626	0	0
g2047	0	0	0	0	0	0	53.224324	0	13.663229	0	0
g2048	112.991026	86.554724	48.748641	257.349015	21.682243	114.1836	611.673003	195.781464	284.06121	92.080433	520.927588
g2049	3.256012	0	0	0	0	0	90.611611	1.657764	120.835992	0	0
g2050	0	0	0	0	0	0	33.791244	0	7.931025	0	0
g2051	0	0	0	0	0	0	0	0	0	0	0
g2052	0	20.450402	0	0	0	6.640816	894.721788	21.04609	168.747609	0	4.739553
g2053	0	0	0	0	0	0	916.564962	2.20247	6.421605	0	0
g2054	0	0	0	0	0	0	52.292864	0	7.364085	0	0
g2055	0	0	0	0	0	0	8.693829	0	0	0	0
g2056	0	88.95787	0	0	0	0	13630.1905	16.138458	628.811122	0	0
g2057	0	565.104629	0	0	0	0	54.606832	8.242138	249.923287	7.270522	0
g2058	0	5.456206	0	0	0	0	15.500874	0	0	0	0
g2059	0	0	0	0	0	0	46.75925	0	2.572195	0	0
g2060	0	15.141524	0	0	0	0	32.262373	0	18.930472	0	0
g2061	0	0	0	0	0	0	30.491181	0	0	0	0
g2062	0	0	0	0	0	0	59.662942	0	0	0	0
g2063	2.850245	687.000015	0	10.733001	0	8.24217	782.378955	14.511725	99.430683	214.417174	0
g2064	0	6.771313	0	0	0	0	10.420065	1.935708	146.739422	0	0
g2065	0	0	0	13.223472	0	0	1801.98464	1.787901	67.76731	0	0
g2066	0	0	0	0	0	0	64.50161	0	55.509474	0	0
g2067	0	0	0	0	0	0	0	0	4.365152	0	0
g2068	0	0	0	0	0	0	1360.36071	0	215.733452	4.079338	0
g2069	0	0	0	0	0	0	755.860875	0	17.113067	0	0
g2070	0	0	0	0	0	78.822675	3561.09263	13.322934	38.844846	0	0
g2071	0	0	0	0	0	0	529.409072	0	11.846417	2.986744	0
g2072	0	0	0	0	0	0	307.702945	0	0	0	0
g2073	0	3.718587	0	0	0	0	966.639506	0	37.192882	0	0
g2074	0	13.124175	0	0	0	0	6.990991	5.627692	127.164407	21.718715	0
g2075	0	0	0	0	0	0	6.701543	0	0	0	0
g2076	0	0	0	0	0	0	0	0	0	0	0
g2077	0	0	0	0	0	0	389.646275	0	76.21043	0	0
g2078	0	0	0	0	0	0	201.469459	0	9.585039	0	0
g2079	0	0	0	0	0	0	757.919755	0	5.252619	0	0
g2080	0	2.92867	4.712748	13.932281	4.890944	630.051374	3215.77345	15.06989	175.753339	2.769457	0
g2081	0	2.015922	0	0	0	0	330.02747	0	7.561132	0	0
g2082	0	0	0	0	0	0	0	0	0	0	0
g2083	0	0	0	0	0	0	655.093182	0	27.456184	0	0
g2084	0	0	0	0	0	0	40.432477	0	0	0	0
g2085	0	0	0	0	0	0	10.930923	0	1.924169	0	0
g2086	0	0	0	0	0	0	11.216972	0	19.745222	0	0
g2087	0	0	0	0	0	0	27.430772	0	0	0	0
g2088	4.647124	13.794398	0	0	9.214779	0	280.203944	9.464138	65.535739	10.435585	0
g2089	0	3.371015	5.424558	0	0	0	83.798101	0	88.505818	0	0
g2090	0	0	0	0	0	0	0	0	0	0	0
g2091	0	0	0	4.875127	0	0	652.878186	0	11.531044	0	0
g2092	0	0	0	0	0	0	51.671355	1.418012	33.075281	0	0
g2093	0	0	0	0	0	0	23.34716	0	0	0	0
g2094	0	0	0	13.698058	0	0	0	0	0	0	0
g2095	0	0	0	0	0	0	28.697777	0	10.103332	0	0
g2096	17.494259	16.617438	0	19.763133	0	999.973186	3403.51071	42.753694	488.229221	35.356611	1.20351
g2097	0	0	0	0	0	0	107.847738	0	11.865265	0	0
g2098	7.944041	3.144117	0	0	0	0	91.556267	0	27.516212	2.973191	0
g2099	0	0	0	0	0	8.21451	10.780001	4.338908	0	0	2.93135
g2100	0	0	0	0	0	0	36.674967	0	3.48967	0	0
g2101	794.056722	321.416842	6.896219	61.161811	64.412781	13947.7134	2967.68253	598.15907	6231.30389	137.787664	8.690624
g2102	11.408578	108.367745	0	35.800514	0	3.665628	22.448757	30.97898	16.935651	76.857341	7.848481
g2103	0	0	0	0	0	0	4.112191	0	39.812771	0	0
g2104	257.671353	0	0	0	0	0	52.677622	0	0	0	0
g2105	12.352585	3.666708	5.900381	87.21639	0	0	36.45943	154.085153	128.358982	166.433856	13.809097
g2106	0	0	0	0	0	0	4.831677	0	11.340261	0	0
g2107	0	0	0	23.951735	0	0	0	0	0	0	0
g2108	0	0	0	0	0	0	44.853817	0	142.121016	0	0
g2109	0	0	0	0	0	0	794.474896	0	12.637168	0	0
g2110	0	13.74031	0	0	0	0	719.720757	13.25676	111.661062	0	3.980541
g2111	0	0	0	0	0	0	2026.6917	0	73.761191	0	0
g2112	0	132.980192	0	0	0	0	295.771129	0	70.002765	0	0
g2113	0	0	0	0	0	0	2704.29251	1.920824	11.200854	0	0
g2114	0	0	0	0	0	0	22.134054	1.909043	0	0	0
g2115	500.837169	11.66017	6.254424	178.736028	0	3.155319	143.546446	944.151939	306.137155	11.026278	1571.29972
g2116	0	0	0	0	0	0	28.160347	0	0	0	0
g2117	5.319311	0	0	0	0	3.418238	14.952649	0	5.264226	0	0
g2118	0	0	0	0	0	0	554.032305	0	0	0	0
g2119	0	0	0	6.910379	0	0	21.66581	0	16.344985	4.120932	0
g2120	18.194801	0	0	0	0	0	63.932257	0	4.501595	364.319488	0
g2121	0	0	0	0	0	0	47.691595	0	0	0	0
g2122	0	0	0	0	0	0	11.509036	0	0	0	0
g2123	0	20.085729	0	0	0	0	22.825119	1.722566	80.358058	34.188824	0
g2124	0	2.858021	0	0	0	0	1795.43074	1.225529	266.20333	0	0
g2125	0	0	0	0	0	0	541.136417	0	0	0	0
g2126	0	0	0	0	0	0	0	0	0	0	0
g2127	73.185173	94.796037	0	31.316946	0	0	11.221331	1.693703	108.640929	343.629803	2.288519
g2128	0	0	0	0	0	0	0	0	0	0	0
g2129	236.832704	4.197062	6.753814	13.310852	14.018372	2226.64291	4061.50844	871.961894	1618.79707	51.595616	6.079403
g2130	0	0	0	0	0	0	203.77749	0	0	0	0
g2131	3505.2711	0	0	0	0	0	203.264275	14.217515	65.452291	130.365566	15.671804
g2132	0	0	0	0	0	0	146.468387	0	16.457114	0	0
g2133	0	0	0	0	0	0	4.765279	0	12.582473	0	0
g2134	0	0	0	0	0	0	62.774591	0	0	0	0
g2135	0	0	0	0	0	0	28.900881	0	0	0	0
g2136	0	0	0	0	0	0	160.441482	0	10.862498	0	0
g2137	0	0	0	0	0	0	5.60534	0	0	0	0
g2138	0	0	0	0	0	0	20.163044	0	13.309868	0	0
g2139	0	18.407831	0	0	0	0	19.610982	1.315557	15.34275	2.901185	0
g2140	0	0	6.378569	0	0	0	2682.98319	1.699722	143.71743	0	0
g2141	0	0	6.17362	0	0	0	21.798754	0	19.18616	0	0
g2142	0	21.663771	0	0	0	0	6587.61501	0.442357	252.146745	1.951052	0
g2143	0	0	0	0	0	0	0	0	0	0	0
g2144	0	11.194449	0	0	0	0	71.556761	0.800036	37.321861	0	0
g2145	0	0	0	0	0	0	29.08959	0	0	0	0
g2146	0	0	0	0	0	0	0	0	0	0	0
g2147	30.832021	0	5.890935	0	0	0	102.702984	3.13956	118.999657	0	0
g2148	0	2.932802	0	0	0	0	277.038359	1.257596	84.33396	0	0
g2149	0	0	0	0	0	0	91.988746	0	4.762579	0	0
g2150	0	0	0	0	0	0	542.897639	5.853058	5.688465	0	0
g2151	0	0	0	0	0	0	156.774035	0	0	0	0
g2152	0	0	0	0	0	0	75.61765	0	4.159677	0	0
g2153	0	12.111014	0	0	0	0	94.619063	3.894934	30.283241	0	0
g2154	0	0	0	0	0	0	15.362853	0	16.225927	0	0
g2155	0	0	0	0	0	0	0	0	0	0	0
g2156	0	0	0	0	0	0	683.348138	0	16.255364	0	0
g2157	0	0	0	0	0	0	627.294099	0	0	0	0
g2158	0	0	0	0	0	0	111.939549	0	0	0	0
g2159	0	0	0	0	0	0	22.734177	0	0	0	2.853225
g2160	0	0	0	0	0	0	2.107321	0	0	0	0
g2161	0	0	0	0	0	0	43.883615	0	5.517734	0	0
g2162	0	0	0	0	0	0	2.531479	0	0	0	0
g2163	0	0	0	0	0	0	365.163018	0	4.869667	0	0
g2164	0	7.394684	0	0	16.465712	4.0021	1480.18981	9.512599	203.392122	0	0
g2165	0	0	0	0	0	0	2993.72654	0.96013	18.19604	2.117365	0
g2166	0	0	0	0	0	0	167.991693	1.58475	41.585003	0	0
g2167	0	0	0	0	0	0	0	0	0	0	0
g2168	3.423588	24.389967	0	0	6.78863	171.602219	3877.4074	27.889343	177.877025	11.532017	0
g2169	0	0	0	0	0	0	257.283599	0	5.605149	0	0
g2170	30.996781	17.665924	0	0	0	0	56.461749	2.52507	33.12985	224.132605	12.794459
g2171	12.44751	0	36.995611	31.248573	5.484924	0	3.49901	10.562533	69.805436	1.552897	192.910064
g2172	7.225469	38.6062	0	0	7.163689	17.411819	1386.21756	27.59079	75.081757	0	0
g2173	0	8.197512	0	0	0	0	3348.73854	5.858537	213.517112	2.583955	0.791601
g2174	2.465614	2.927545	0	0	0	2.376639	108.121598	1.255342	3.660122	0	18.658292
g2175	0	587.534766	0	0	0	0	26.825851	0	0	0	0
g2176	0	0	0	0	0	0	282.097685	0	0	0	0
g2177	0	0	0	6.938148	0	0	1050.35291	0	27.351109	0	0
g2178	1.783697	4.235742	0	0	0	0	82.730881	0.908151	308.473085	2.002735	0
g2179	0	0	0	0	0	0	4.85757	0	0	0	0
g2180	0	43.199687	0	0	0	0	76.705422	1.852418	18.903425	0	0
g2181	0	0	0	0	0	0	933.037898	0	22.021347	8.328103	0
g2182	0	0	0	0	0	0	0	0	0	0	0
g2183	0	0	0	0	0	0	0	0	0	0	0
g2184	0	0	0	0	0	0	0	0	0	0	0
g2185	0	0	0	0	0	0	0	0	0	0	0
g2186	0	0	0	0	0	0	0	0	0	0	0
g2187	0	0	0	0	0	0	0	0	0	0	0
g2188	0	0	0	0	0	0	0	0	0	0	0
g2189	0	0	0	29.07213	6.123484	0	0	9.433785	0	0	0
g2190	0	0	0	0	0	0	0	0	0	0	0
g2191	0	0	0	28.82524	130.358268	72.917609	0	0	0	0	0.61954
g2192	0	0	0	0	0	0	0	0	0	0	0
g2193	0	0	6.728495	13.260953	0	0	0	1.792968	0	0	0
g2194	0	0	0	0	0	0	0	0	0	0	0
g2195	0	0	0	0	1.959314	0	0	0	0	0	0
g2196	0	0	0	0	0	0	0	0	0	0	0
g2197	0	0	0	0	0	0	0	0	0	0	0
g2198	0	0	7.405425	1.824386	1.921359	1.867996	0	0.986676	0	0	0
g2199	0	0	0	0	0	0	0	0	0	0	0
g2200	0	0	0	0	0	0	0	0	0	0	0
g2201	0	0	0	0	0	0	0	0	0	0	0
g2202	0	0	0	0	0	0	0	0	0	0	0
g2203	0	0	0	0	0	0	0	0	0	0	0
g2204	0	0	0	0	0	0	0	0	0	0	0
g2205	0	0	0	0	0	0	0	0	0	0	0
g2206	0	0	0	0	0	0	0	0	0	0	0
g2207	0	0	5.17471	20.397306	64.444487	7.831829	0	0	0	0	0
g2208	32.344709	0	0	0	0	0	0	0	0	0	0
g2209	0	0	34.952767	89.553318	18.137192	7.053383	0	20.490799	0	0	21.39451
g2210	0	0	0	0	0	0	0	0	0	0	0
g2211	0	0	0	0	0	0	0	0	0	0	0
g2212	0	0	0	0	0	0	0	0	0	0	0
g2213	0	0	0	0	0	0	0	0	0	0	0
g2214	1337.20167	0	0	0	0	0	2.777505	0	0	0	0
g2215	0	0	0	20.295976	21.37478	17.317604	0	19.209048	0	0	4.943833
g2216	0	0	0	0	0	0	0	0	0	0	0
g2217	0	0	0	0	0	0	0	0	0	0	0
g2218	0	0	0	0	0	0	0	0	0	0	0
g2219	0	0	0	0	0	0	0	0	0	0	0
g2220	0	0	0	0	0	0	0	0	0	0	0
g2221	0	0	0	0	0	0	0	0	0	0	0
g2222	0	0	0	0	0	0	0	0	0	0	0
g2223	0	0	0	0	0	0	0	0	0	0	0
g2224	0	0	0	47.559403	0	0	0	0	0	0	0
g2225	0	0	0	0	0	0	0	0	0	0	0
g2226	0	0	0	0	0	0	0	0	0	0	0
g2227	0	0	0	0	0	0	0	0.946962	0	0	0
g2228	0	0	0	0	0	0	0	0	0	0	0
g2229	0	0	0	9.49413	0	0	0	1.46705	0	0	0
g2230	0	0	0	0	0	0	0	0	0	0	0
g2231	0	0	0	0	0	0	0	0	0	0	0
g2232	1872.0939	1098.18361	0	0	0	0	12.529711	0	0	12.511833	0
g2233	0	0	0	9.625687	15.205991	0	0	0	1.897287	0	0
g2234	0	0	0	0	0	0	0	0	0	0	0
g2235	0	0	0	0	0	0	0	0	0	0	0
g2236	0	0	0	0	0	0	0	0	0	0	0
g2237	0	0	0	0	0	0	0	0	0	0	0
g2238	0	0	0	33.782503	192.122088	0	0	0	0	0	2.468692
g2239	0	0	0	0	0	0	0	0	0	0	1.158974
g2240	0	0	0	0	0	0	0	0	0	0	0
g2241	0	0	0	0	0	0	0	0	0	0	0
g2242	0	0	0	10.106972	5.322097	0	0	0	0	0	0
g2243	0	2.328472	29.975379	550.158382	363.584024	35.915688	31.421728	35.944449	5.822277	0	178.419464
g2244	0	2.510358	16.158436	826.007883	618.372014	32.607327	0	73.198617	3.138539	0	61.815887
g2245	0	0	0	0	0	0	0	0	0	0	0
g2246	0	0	0	5.458602	0	0	2.444873	0	0	0	0
g2247	0	0	0	0	0	0	0	0	13.052604	0	0
g2248	0	0	0	0	0	0	0	0	0	0	0
g2249	0	0	0	7.126329	0	0	0	0	0	0	0
g2250	0	0	0	0	0	0	0	0	0	0	0
g2251	0	0	0	0	0	0	0	0	0	0	0
g2252	0	0	0	0	0	0	0	0	0	0	0
g2253	0	0	0	19.405277	0	0	0	0	0	0	0
g2254	0	0	0	0	0	0	0	0	4.736931	0	0
g2255	0	0	0	6.774173	0	0	0	0	0	0	0
g2256	0	0	0	0	0	0	0	0	0	0	0
g2257	0	0	0	7.05149	0	0	0	0	0	0	0
g2258	0	0	8.83216	0	4.583059	0	0	0	0	0	0
g2259	0	0	0	0	0	0	0	0	0	0	0
g2260	0	0	0	0	0	0	0	0	0	0	0
g2261	7.398264	4.392162	28.271054	94.02483	0	0	34.314405	9.416872	120.807211	0	1.272401
g2262	0	2.845041	0	0.751913	0	0	0	0.203327	0	1.345187	0.412101
g2263	0	0	0	11.09085	0	0	0	0	0	0	0
g2264	0	0	8.354854	4.116571	0	0	0	0	0	0	0
g2265	0	0	0	0	0	0	0	0	0	0	0
g2266	0	0	0	0	0	0	0	0	0	0	0
g2267	0	0	17.947796	291.824569	342.726311	5.432732	0	2.869571	8.36663	0	49.436126
g2268	0	0	13.904498	13.701941	28.860496	7.014734	0	3.705185	0	0	1.251605
g2269	0	0	0	0	0	0	0	0	0	0	0
g2270	0	0	0	0	0	0	0	0	0	0	0
g2271	0.761881	3.618475	0	20.08279	0	0	3.854981	2.327422	28.274661	1.71088	0.262066
g2272	0	0	0	0	0	0	0	0	0	0	0
g2273	0	0	0	0	0	0	0	0	0	0	0
g2274	0	0	0	0	0	0	0	0	0	0	0
g2275	0	0	0	0	0	0	0	0	0	0	0
g2276	0	0	0	0	0	0	0	0	0	0	0
g2277	0	0	0	5.123646	2.697993	1.31153	0	2.078252	2.01981	0	0.46802
g2278	0	0	1.685746	24.917827	1.749487	6.803588	0	0	0	0	0
g2279	30.750253	101.596641	61.307599	193.829808	74.230022	7.732327	64.265766	57.179058	547.772607	315.241022	4.598804
g2280	0	0	0	22.336826	0	0	0	0	0	0	0
g2281	0.617026	0	1.178923	8.132242	3.6705	4.163316	0	0.314152	0.915954	0	4.457041
g2282	1.151982	2.73561	110.051975	3448.67077	2873.60432	87.16726	25.258232	336.662213	53.012428	0	1052.63915
g2283	0	0	6.537807	0	20.355034	0	0	1.742155	0	0	0
g2284	0	0	0	6.727667	0	0	0	0	0	0	0
g2285	0	0	0	0	0	0	0	0	0	0	0
g2286	0	0	0	5.174648	0	0	0	0	0	0	0
g2287	0	0	11.35466	11.189249	0	0	0	0	0	0	0
g2288	0	0	0	0	0	0	0	0	0	0	0
g2289	0	0.175785	0	0	0	0	0	0	0.219773	0	0
g2290	0	0	0	0	0	0	0	0	0	0	0
g2291	0	0	0	0	0	0	0	0	0	0	0
g2292	0	0	0	0	0	0	0	0	0	0	0
g2293	0	0	676.005672	20.817431	49.328893	0	11.654996	2.814654	0	0	0
g2294	0	0	0	0	0	0	0	0	0	0	0
g2295	0	0	0	0	0	0	0	0	0	0	0
g2296	0	0	0	0	0	0	0	0	0	0	0
g2297	0	0	0	0	0	0	0	0	0	0	0
g2298	0	0	0	0	0	0	0	0	0	0	0
g2299	0	0	0	0	0	0	0	0	0	0	0
g2300	0	0	0	143.216525	91.198929	5.115347	0	8.105785	0	0	13.386358
g2301	0	0	27.938328	1779.21215	1359.12742	38.760467	21.579443	141.451856	10.853219	0	336.361331
g2302	0	0	0	4.691869	0	0	0	1.268743	0	0	0
g2303	0	0	0	0	0	0	0	0	0	0	0
g2304	0	0	0	6.035783	7.627928	0	0	0.326431	13.324565	0	2.646427
g2305	0	0	0	0	0	0	0	0	0	0	0
g2306	0	0	0	0	0	0	0	0	0	0	0
g2307	0	0.717296	0	1.137441	0	0	0	0	0	0	0.623397
g2308	6.608109	3.923067	0	0	0	0	0	1.682225	4.904757	70.486078	0
g2309	0	0	0	0	0	0	0	0.609678	0	8.067106	0
g2310	10470.8187	8938.48417	11.689231	0	0	0	2161.73144	3.114875	136.227682	216.379875	0
g2311	0	9.421341	0	0	0	0	54.274836	0.897756	28.792855	306.871074	0
g2312	0	0	0	4.442115	0	0	0	48.048255	10.506847	52.98017	0
g2313	0	0	0	0	0	0	0	0	0	77.561892	0
g2314	0	0	0	0	0	0	0.890745	0	1.567978	84.203585	0
g2315	105.317858	1.050833	1.690975	0	0	0	2.985376	0	0	28.817456	0
g2316	3.284612	146.249323	6.275759	18.553007	0	0	0	93.650253	92.642027	62.695385	68.918844
g2317	25.180021	23.917986	0	0	0	0	4.246881	3.846044	7.475779	887.745162	0
g2318	0	0	0	0	0	0	8.287865	0	4.86304	0	0
g2319	29.219809	99.745598	0	20.630874	0	0	3.080146	9.298101	32.531868	36.909016	0
g2320	0	196.654836	0	0	0	0	3.174369	0	33.527028	4.226453	0
g2321	19.027448	13.555337	0	14.33011	0	0	0	3.875051	33.894729	540.509886	0
g2322	12.418968	0	0	0	0	0	3.490987	0	18.435541	218.456362	0
g2323	0	0	0	0	0	0	0	0	0	29.313009	0
g2324	0	0	0	0	0	0	0	0	0	49.668909	0
g2325	0	0	0	0	0	0	1.754925	0	0	9.346242	0
g2326	24.977536	50.840676	0	6.718318	0	0	6.018185	1.816722	52.969018	24.03839	14.728444
g2327	0	0	0	0	0	0	0	0	0	166.484625	0
g2328	0	0	0	0	0	0	0	0	0	12.848885	0
g2329	4.235715	0	0	11.96264	0	0	0	0	0	61.826221	5.827883
g2330	0	0	0	35.935342	0	0	0	13.604347	0	154.293587	0
g2331	22.273228	0	0	0	0	0	8.348042	0	7.347524	0	0
g2332	0	0	0	0	0	0	6.920387	1.671257	4.872779	90.297359	0
g2333	0	78.846876	0	0	0	0	0	0	0	8.284495	0
g2334	0	0	0	0	0	0	0	0	4.259145	24.161053	0
g2335	0	30.841566	0	0	0	0	0	1.469441	4.284358	74.532519	0
g2336	2.323562	943.536823	0	0	0	0	3.918936	1.183017	6.898499	28.697858	0
g2337	0	14.672481	0	0	0	0	2.084198	0	0	810.289951	0
g2338	0	18.771525	0	0	0	0	0	0	0	0	0
g2339	1.219844	14.483812	0	1.148374	0	0	21.088331	3.41589	100.500383	120.870871	0
g2340	0	74.969161	0	0	0	0	12.101395	0	4.260414	141.787094	0
g2341	0	118.779477	0	0	0	0	1.547927	0	0	10.304786	0
g2342	5.229158	0	0	0	0	0	0	0	0	8.806951	0
g2343	0	0	0	0	0	0	0	0	0	209.225495	0
g2344	20.274799	0	0	0	0	0	0	1.72045	0	64.499569	0
g2345	0	87.072473	0	0	0	0	5.153533	4.667123	0	58.32337	0
g2346	2.046875	1.620237	0	0	0	0	46.605698	8.33716	383.865958	703.642002	0
g2347	0	0	0	0	0	0	0	0	0	74.472714	0
g2348	43.575574	93.777716	0	0	0	0	6.890145	6.93314	44.471952	12.231668	0.936801
g2349	0	16.901483	13.598735	33.50158	0	0	75.025741	1.811854	58.109798	731.20638	1.224082
g2350	0	0	13.837825	0	0	0	6.107586	0	16.126765	73.186456	0
g2351	0	0	0	0	0	0	0	0	0	19.050689	0
g2352	6.181645	0	0	0	0	0	22.937218	0	3.670578	0	0
g2353	0	25.795537	0	0	0	0	24.428048	0	26.875415	788.713204	0
g2354	0	6.392394	0	0	0	0	0	0	0	341.535658	0
g2355	0	209.983685	0	0	0	0	3.857041	0.776222	18.105453	23.965123	0
g2356	0	0	0	0	0	0	0	0	6.471027	95.442108	0
g2357	0	0	0	0	0	0	0	0	0	246.290331	0
g2358	57.49066	82.315336	0	6.36733	0	0	2.851887	3.44362	52.711824	148.086529	0
g2359	30.005531	1044.8019	0	0	0	0	2.200328	0	1.936617	35.155016	0
g2360	0	0	0	14.284945	0	0	0	1.931419	0	93.705447	0
g2361	0	0	0	0	0	0	0	0	0	6.281055	0
g2362	0	0	0	0	0	0	7.306571	27.938227	8.574499	58.369162	0
g2363	0	0	0	2.224327	0	0	0	0	1.753719	118.054434	0
g2364	0	0	0	0	0	0	0	0	0	46.520911	0
g2365	0	0	0	0	0	0	0	0	0	3.844689	0
g2366	8.014572	12.688129	5.10436	0	0	0	0	0	7.931575	191.973647	0
g2367	2.824328	33.53464	0	0	0	0	4.763532	0	4.19262	217.224233	0
g2368	0	0	0	0	0	0	0	0	0	27.228451	0
g2369	0	0	0	0	0	0	0	0	0	28.317628	0
g2370	0	0	0	0	0	0	0	0	0	124.76937	0
g2371	0	0	0	0	0	0	6.041693	0	7.090124	918.367703	0
g2372	3.673027	8.722332	0	0	0	0	0	1.870083	5.452485	169.087127	0
g2373	0	58.302868	0	0	0	0	0	1.271211	101.307969	117.742297	0
g2374	0	2.786618	0	0	0	0	0	0	10.451787	5.270253	0
g2375	42.842448	34.972405	0	10.083081	0	0	20.322671	16.359589	131.171233	99.213508	0
g2376	55.880983	64.907853	0	0	0	0	2.048897	0	0	131.624307	0
g2377	0	12.45742	0	0	0	0	11.79702	0	0	206.153259	0
g2378	14.03621	11.11059	2.979817	0	0	0	6.575993	3.176173	20.836282	112.070136	2.145811
g2379	213.037988	675.793172	0	0	0	0	13.407143	0	0	66.047526	0
g2380	0	0	0	0	0	0	3.928416	1.185879	3.457593	7.845621	1.602351
g2381	0	343.594659	0	2.499311	0	0	10.074834	2.02754	27.587338	183.323896	0
g2382	1107.71247	1288.49924	2.608079	5.14017	0	0	37.987126	0.694985	20.26324	163.992834	0
g2383	0	0	0	0	0	0	0	0	0	294.852707	0
g2384	39.152097	26.913652	0	0	0	0	10.426455	0	0	6.941051	0
g2385	26.383669	5.695751	13.748204	31.611823	0	0	0	53.731881	0	121.187437	0.825024
g2386	0	0	0	0	0	0	0	0	0	24.522293	0
g2387	6644.11666	412.245909	20.102316	4.952368	0	0	130.869937	1.339186	74.187011	685.163885	0.904749
