seqID	length
seq1871	4594
seq1872	4673
seq1873	4626
seq1874	4552
seq1875	4608
seq1876	4625
seq1877	4629
seq1878	4623
seq1879	4625
seq1880	4625
seq1881	4639
seq1882	4641
seq1883	4622
seq1884	4654
seq1885	4702
seq1886	4627
seq1887	4622
seq1888	4617
seq1889	4719
seq1890	4585
seq1891	4565
seq1892	4620
seq1893	4610
seq1894	4616
seq1895	4624
seq1896	4675
seq1897	4645
seq1898	4614
seq1899	4613
seq1900	4616
seq1901	4641
seq1902	4629
seq1903	4633
seq1904	4617
seq1905	4626
seq1906	4645
seq1907	4627
seq1908	4597
seq1909	4685
seq1910	4616
seq1911	4616
seq1912	4627
seq1913	4704
seq1914	4618
seq1915	4609
seq1916	4622
seq1917	4567
seq1918	4606
seq1919	4644
seq1920	4679
seq1921	4635
seq1922	4576
seq1923	4609
seq1924	4602
seq1925	4624
seq1926	4583
seq1927	4610
seq1928	4601
seq1929	4600
seq1930	4611
seq1931	4604
seq1932	4574
seq1933	4533
seq1934	4500
seq1935	4525
seq1936	4619
seq1937	4542
seq1938	4612
seq1939	4598
seq1940	4593
seq1941	4581
seq1942	4511
seq1943	4611
seq1944	4608
seq1945	4587
seq1946	4614
seq1947	4596
seq1948	4570
seq1949	4589
seq1950	4591
seq1951	4587
seq1952	4597
seq1953	4510
seq1954	4503
seq1955	4559
seq1956	4505
seq1957	4582
seq1958	4486
seq1959	4586
seq1960	4582
seq1961	4550
seq1962	4580
seq1963	4567
seq1964	4579
seq1965	4489
seq1966	4579
seq1967	4578
seq1968	4546
seq1969	4665
seq1970	4570
seq1971	4586
seq1972	4563
seq1973	4585
seq1974	4553
seq1975	4591
seq1976	4570
seq1977	4554
seq1978	4619
seq1979	4595
seq1980	4599
seq1981	4582
seq1982	4602
seq1983	4515
seq1984	4600
seq1985	4577
seq1986	4580
seq1987	4577
seq1988	4553
seq1989	4567
seq1990	4579
seq1991	4606
seq1992	4511
seq1993	4583
seq1994	4559
seq1995	4618
seq1996	4567
seq1997	4568
seq1998	4486
seq1999	4565
seq2000	4475
seq2001	4581
seq2002	4573
seq2003	4511
seq2004	4557
seq2005	4554
seq2006	4546
seq2007	4560
seq2008	4561
seq2009	4567
seq2010	4564
seq2011	4518
seq2012	4564
seq2013	4598
seq2014	4565
seq2015	4563
seq2016	4525
seq2017	4560
seq2018	4563
seq2019	4579
seq2020	4502
seq2021	4565
seq2022	4650
seq2023	4555
seq2024	4588
seq2025	4556
seq2026	4513
seq2027	4524
seq2028	4554
seq2029	4500
seq2030	4575
seq2031	4524
seq2032	4570
seq2033	4552
seq2034	4496
seq2035	4579
seq2036	4566
seq2037	4608
seq2038	4597
seq2039	4559
seq2040	4555
seq2041	4259
seq2042	4589
seq2043	4554
seq2044	4558
seq2045	4553
seq2046	4541
seq2047	4487
seq2048	4542
seq2049	4523
seq2050	4542
seq2051	4574
seq2052	4550
seq2053	4553
seq2054	4543
seq2055	4540
seq2056	4554
seq2057	4547
seq2058	4541
seq2059	4558
seq2060	4536
seq2061	4652
seq2062	4563
seq2063	4554
seq2064	4533
seq2065	4532
seq2066	4517
seq2067	4537
seq2068	4550
seq2069	4536
seq2070	4556
seq2071	4534
seq2072	4515
seq2073	4530
seq2074	4527
seq2075	4422
seq2076	4534
seq2077	4531
seq2078	4537
seq2079	4528
seq2080	4514
seq2081	4536
seq2082	4478
seq2083	4530
seq2084	4525
seq2085	4544
seq2086	4553
seq2087	4534
seq2088	4514
seq2089	4503
seq2090	4556
seq2091	4515
seq2092	4528
seq2093	4519
seq2094	4520
seq2095	4515
seq2096	4513
seq2097	4530
seq2098	4549
seq2099	4484
seq2100	4512
seq2101	4571
seq2102	4527
seq2103	4499
seq2104	4512
seq2105	4497
seq2106	4512
seq2107	4504
seq2108	4517
seq2109	4510
seq2110	4520
seq2111	4525
seq2112	4514
seq2113	4511
seq2114	4496
seq2115	4530
seq2116	4537
seq2117	4541
seq2118	4540
seq2119	4523
seq2120	4458
seq2121	4572
seq2122	4506
seq2123	4508
seq2124	4383
seq2125	4505
seq2126	4533
seq2127	4527
seq2128	4519
seq2129	4501
seq2130	4506
seq2131	4527
seq2132	4502
seq2133	4501
seq2134	4567
seq2135	4462
seq2136	4569
seq2137	4449
seq2138	4506
seq2139	4510
seq2140	4442
seq2141	4501
seq2142	4503
seq2143	4456
seq2144	4505
seq2145	4462
seq2146	4492
seq2147	4490
seq2148	4492
seq2149	4496
seq2150	4457
seq2151	4493
seq2152	4485
seq2153	4623
seq2154	4509
seq2155	4429
seq2156	4478
seq2157	4437
seq2158	4497
seq2159	4433
seq2160	4459
seq2161	4495
seq2162	4498
seq2163	4566
seq2164	4515
seq2165	4489
seq2166	4676
seq2167	4501
seq2168	4492
seq2169	4483
seq2170	4492
seq2171	4452
seq2172	4441
seq2173	4430
seq2174	4478
seq2175	4496
seq2176	4487
seq2177	4456
seq2178	4487
seq2179	4473
seq2180	4511
seq2181	4470
seq2182	4473
seq2183	4442
seq2184	4491
seq2185	4489
seq2186	4499
seq2187	4457
seq2188	4440
seq2189	4521
seq2190	4487
seq2191	4466
seq2192	4477
seq2193	4480
seq2194	4454
seq2195	4475
seq2196	4472
seq2197	4475
seq2198	4472
seq2199	4557
seq2200	4485
seq2201	4449
seq2202	4465
seq2203	4584
seq2204	4480
seq2205	4438
seq2206	4504
seq2207	4516
seq2208	4463
seq2209	4403
seq2210	4461
seq2211	4468
seq2212	4442
seq2213	4452
seq2214	4465
seq2215	4447
seq2216	4468
seq2217	4466
seq2218	4464
seq2219	4471
seq2220	4479
seq2221	4491
seq2222	4485
seq2223	4446
seq2224	4542
seq2225	4433
seq2226	4399
seq2227	4472
seq2228	4448
seq2229	4453
seq2230	4402
seq2231	4526
seq2232	4487
seq2233	4569
seq2234	4457
seq2235	4460
seq2236	4454
seq2237	4359
seq2238	4439
seq2239	4394
seq2240	4450
seq2241	4447
seq2242	4463
seq2243	4447
seq2244	4448
seq2245	4532
seq2246	4390
seq2247	4403
seq2248	4449
seq2249	4510
seq2250	4424
seq2251	4451
seq2252	4407
seq2253	4395
seq2254	4431
seq2255	4496
seq2256	4420
seq2257	4421
seq2258	4417
seq2259	4450
seq2260	4501
seq2261	4435
seq2262	4429
seq2263	4446
seq2264	4355
seq2265	4447
seq2266	4390
seq2267	4474
seq2268	4494
seq2269	4433
seq2270	4454
seq2271	4421
seq2272	4418
seq2273	4436
seq2274	4398
seq2275	4382
seq2276	4429
seq2277	4467
seq2278	4469
seq2279	4425
seq2280	4446
seq2281	4444
seq2282	4377
seq2283	4379
seq2284	4488
seq2285	4492
seq2286	4480
seq2287	4357
seq2288	4427
seq2289	4436
seq2290	4439
seq2291	4406
seq2292	4444
seq2293	4424
seq2294	4445
seq2295	4447
seq2296	4431
seq2297	4451
seq2298	4445
seq2299	4423
seq2300	4495
seq2301	4429
seq2302	4473
seq2303	4411
seq2304	4402
seq2305	4389
seq2306	4402
seq2307	4336
seq2308	4444
seq2309	4413
seq2310	4402
seq2311	4383
seq2312	4468
seq2313	4416
seq2314	4367
seq2315	4427
seq2316	4368
seq2317	4416
seq2318	4381
seq2319	4416
seq2320	4453
seq2321	4402
seq2322	4411
seq2323	4424
seq2324	4406
seq2325	4424
seq2326	4338
seq2327	4408
seq2328	4414
seq2329	4393
seq2330	4405
seq2331	4379
seq2332	4293
seq2333	4415
seq2334	4460
seq2335	4412
seq2336	4404
seq2337	4390
seq2338	4405
seq2339	4404
seq2340	4270
seq2341	4404
seq2342	4426
seq2343	4528
seq2344	4396
seq2345	4471
seq2346	4426
seq2347	4403
seq2348	4372
seq2349	4398
seq2350	4396
seq2351	4400
seq2352	4397
seq2353	4368
seq2354	4399
seq2355	4413
seq2356	4398
seq2357	4491
seq2358	4400
seq2359	4376
seq2360	4310
seq2361	4396
seq2362	4412
seq2363	4410
seq2364	4414
seq2365	4394
seq2366	4483
seq2367	4339
seq2368	4339
seq2369	4402
seq2370	4406
seq2371	4396
seq2372	4347
seq2373	4318
seq2374	4515
seq2375	4399
seq2376	4414
seq2377	4396
seq2378	4328
seq2379	4380
seq2380	4298
seq2381	4386
seq2382	4387
seq2383	4386
seq2384	4497
seq2385	4390
seq2386	4457
seq2387	4476
seq2388	4382
seq2389	4393
seq2390	4384
seq2391	4420
seq2392	4299
seq2393	4362
seq2394	4437
seq2395	4375
seq2396	4396
seq2397	4363
seq2398	4380
seq2399	4295
seq2400	4430
seq2401	4393
seq2402	4375
seq2403	4394
seq2404	4389
seq2405	4375
seq2406	4398
seq2407	4374
seq2408	4376
seq2409	4381
seq2410	4309
seq2411	4421
seq2412	4300
seq2413	4376
seq2414	4341
seq2415	4475
seq2416	4376
seq2417	4391
seq2418	4377
seq2419	4333
seq2420	4352
seq2421	4373
seq2422	4371
seq2423	4372
seq2424	4368
seq2425	4462
seq2426	4397
seq2427	4371
seq2428	4410
seq2429	4368
seq2430	4364
seq2431	4392
seq2432	4401
seq2433	4365
seq2434	4331
seq2435	4373
seq2436	4371
seq2437	4363
seq2438	4365
seq2439	4360
seq2440	4385
seq2441	4334
seq2442	4359
seq2443	4315
seq2444	4364
seq2445	4356
seq2446	4327
seq2447	4362
seq2448	4358
seq2449	4359
seq2450	4364
seq2451	4326
seq2452	4379
seq2453	4392
seq2454	4405
seq2455	4453
seq2456	4432
seq2457	4388
seq2458	4318
seq2459	4209
seq2460	4362
seq2461	4360
seq2462	4339
seq2463	4361
seq2464	4310
seq2465	4368
seq2466	4373
seq2467	4303
seq2468	4350
seq2469	4352
seq2470	4350
seq2471	4373
seq2472	4378
seq2473	4349
seq2474	4351
seq2475	4354
seq2476	4349
seq2477	4337
seq2478	4323
seq2479	4392
seq2480	4401
seq2481	4364
seq2482	4350
seq2483	4362
seq2484	4161
seq2485	4346
seq2486	4346
seq2487	4296
seq2488	4243
seq2489	4345
seq2490	4338
seq2491	4349
seq2492	4306
seq2493	4372
seq2494	4284
seq2495	4340
seq2496	4342
seq2497	4365
seq2498	4349
seq2499	4353
seq2500	4353
seq2501	4354
seq2502	4334
seq2503	4346
seq2504	4375
seq2505	4333
seq2506	4328
seq2507	4267
seq2508	4340
seq2509	4341
seq2510	4325
seq2511	4328
seq2512	4363
seq2513	4339
seq2514	4351
seq2515	4399
seq2516	4340
seq2517	4336
seq2518	4338
seq2519	4340
seq2520	4278
seq2521	4341
seq2522	4341
seq2523	4330
seq2524	4328
seq2525	4336
seq2526	4370
seq2527	4270
seq2528	4335
seq2529	4359
seq2530	4327
seq2531	4331
seq2532	4276
seq2533	4299
seq2534	4336
seq2535	4322
seq2536	4323
seq2537	4328
seq2538	4329
seq2539	4348
seq2540	4272
seq2541	4351
seq2542	4339
seq2543	4312
seq2544	4339
seq2545	4346
seq2546	4319
seq2547	4320
seq2548	4344
seq2549	4330
seq2550	3966
seq2551	4315
seq2552	4259
seq2553	4327
seq2554	4322
seq2555	4361
seq2556	4333
seq2557	4300
seq2558	4272
seq2559	4311
seq2560	4534
seq2561	4349
seq2562	4340
seq2563	4320
seq2564	4270
seq2565	4308
seq2566	4328
seq2567	4403
seq2568	4374
seq2569	4323
seq2570	4316
seq2571	4324
seq2572	4316
seq2573	4302
seq2574	4321
seq2575	4334
seq2576	4340
seq2577	4350
seq2578	4355
seq2579	4387
seq2580	4325
seq2581	4269
seq2582	4290
seq2583	4314
seq2584	4301
seq2585	4312
seq2586	4313
seq2587	4311
seq2588	4337
seq2589	4313
seq2590	4287
seq2591	4295
seq2592	4308
seq2593	4283
seq2594	4336
seq2595	4351
seq2596	4320
seq2597	4286
seq2598	4287
seq2599	4307
seq2600	4417
seq2601	4263
seq2602	4305
seq2603	4229
seq2604	4296
seq2605	4296
seq2606	4315
seq2607	4317
seq2608	4310
seq2609	4193
seq2610	4252
seq2611	4352
seq2612	4355
seq2613	4290
seq2614	4312
seq2615	4276
seq2616	4319
seq2617	4297
seq2618	4285
seq2619	4302
seq2620	4294
seq2621	4266
seq2622	4243
seq2623	4296
seq2624	4298
seq2625	4303
seq2626	4292
seq2627	4310
seq2628	4292
seq2629	4298
seq2630	4295
seq2631	4291
seq2632	4294
seq2633	4295
seq2634	4218
seq2635	4263
seq2636	4290
seq2637	4306
seq2638	4296
seq2639	4316
seq2640	4288
seq2641	4344
seq2642	4292
seq2643	4292
seq2644	4283
seq2645	4289
seq2646	4310
seq2647	4289
seq2648	4288
seq2649	4292
seq2650	4299
seq2651	4300
seq2652	4314
seq2653	4305
seq2654	4297
seq2655	4278
seq2656	4289
seq2657	4319
seq2658	4296
seq2659	4269
seq2660	4371
seq2661	4279
seq2662	4245
seq2663	4284
seq2664	4403
seq2665	4248
seq2666	4246
seq2667	4362
seq2668	4297
seq2669	4270
seq2670	4276
seq2671	4269
seq2672	4275
seq2673	4268
seq2674	4217
seq2675	4288
seq2676	4276
seq2677	4188
seq2678	4362
seq2679	4274
seq2680	4279
seq2681	4217
seq2682	4274
seq2683	4271
seq2684	4282
seq2685	4274
seq2686	4261
seq2687	4278
seq2688	4266
seq2689	4274
seq2690	4282
seq2691	4162
seq2692	4266
seq2693	4212
seq2694	4245
seq2695	4268
seq2696	4262
seq2697	4263
seq2698	4293
seq2699	4266
seq2700	4103
seq2701	4261
seq2702	4207
seq2703	4329
seq2704	4275
seq2705	4209
seq2706	4237
seq2707	4260
seq2708	4277
seq2709	4256
seq2710	4266
seq2711	4266
seq2712	4252
seq2713	4110
seq2714	4350
seq2715	4252
seq2716	4266
seq2717	4224
seq2718	4251
seq2719	4256
seq2720	4188
seq2721	4247
seq2722	4268
seq2723	4221
seq2724	4247
seq2725	4248
seq2726	4274
seq2727	4255
seq2728	4268
seq2729	4239
seq2730	4257
seq2731	4271
seq2732	4244
seq2733	4199
seq2734	4248
seq2735	4210
seq2736	4253
seq2737	4152
seq2738	4241
seq2739	4262
seq2740	4235
seq2741	4240
seq2742	4150
seq2743	4203
seq2744	4250
seq2745	4245
seq2746	4127
seq2747	4183
seq2748	4247
seq2749	4203
seq2750	4299
seq2751	4199
seq2752	4269
seq2753	4236
seq2754	4245
seq2755	4238
seq2756	4244
seq2757	4235
seq2758	4256
seq2759	4252
seq2760	4257
seq2761	4247
seq2762	4202
seq2763	4292
seq2764	4255
seq2765	4232
seq2766	4216
seq2767	4216
seq2768	4232
seq2769	4347
seq2770	4240
seq2771	4257
seq2772	4240
seq2773	4199
seq2774	4279
seq2775	4239
seq2776	4231
seq2777	4212
seq2778	4231
seq2779	4220
seq2780	4234
seq2781	4219
seq2782	4237
seq2783	4226
seq2784	4049
seq2785	4237
seq2786	4231
seq2787	4191
seq2788	4220
seq2789	4219
seq2790	4165
seq2791	4227
seq2792	4241
seq2793	4231
seq2794	4235
seq2795	4263
seq2796	4227
seq2797	4226
seq2798	4178
seq2799	4242
seq2800	4235
seq2801	4270
seq2802	4221
seq2803	4194
seq2804	4227
seq2805	4245
seq2806	4230
seq2807	4223
seq2808	4221
seq2809	4224
seq2810	4251
seq2811	4236
seq2812	4219
seq2813	4187
seq2814	4222
seq2815	4353
seq2816	4323
seq2817	4154
seq2818	4234
seq2819	4222
seq2820	4208
seq2821	4196
seq2822	4112
seq2823	4212
seq2824	4214
seq2825	4156
seq2826	4125
seq2827	4256
seq2828	4198
seq2829	4159
seq2830	4214
seq2831	4208
seq2832	4245
seq2833	4224
seq2834	4215
seq2835	4211
seq2836	4238
seq2837	4209
seq2838	4225
seq2839	4221
seq2840	4233
seq2841	4172
seq2842	4209
seq2843	4177
seq2844	4210
seq2845	4221
seq2846	4256
seq2847	4216
seq2848	4234
seq2849	4236
seq2850	4211
seq2851	4197
seq2852	4152
seq2853	4215
seq2854	4110
seq2855	4213
seq2856	4204
seq2857	4221
seq2858	4289
seq2859	4204
seq2860	4198
seq2861	4193
seq2862	4218
seq2863	4160
seq2864	4212
seq2865	4161
seq2866	4153
seq2867	4167
seq2868	4215
seq2869	4198
seq2870	4148
seq2871	4193
seq2872	4198
seq2873	4200
seq2874	4196
seq2875	4263
seq2876	4209
seq2877	4208
seq2878	4188
seq2879	4191
seq2880	4252
seq2881	4215
seq2882	4198
seq2883	4214
seq2884	4193
seq2885	4197
seq2886	4190
seq2887	4220
seq2888	4199
seq2889	4189
seq2890	4150
seq2891	4159
seq2892	4200
seq2893	4185
seq2894	4193
seq2895	4221
seq2896	4173
seq2897	4195
seq2898	4196
seq2899	4214
seq2900	4137
seq2901	4194
seq2902	4149
seq2903	4183
seq2904	4190
seq2905	4172
seq2906	4127
seq2907	4179
seq2908	4179
seq2909	4191
seq2910	4179
seq2911	4182
seq2912	4208
seq2913	4178
seq2914	4018
seq2915	4183
seq2916	4198
seq2917	4159
seq2918	4297
seq2919	4162
seq2920	4158
seq2921	4219
seq2922	4230
seq2923	4094
seq2924	4154
seq2925	4146
seq2926	4147
seq2927	4198
seq2928	4120
seq2929	4175
seq2930	4183
seq2931	4168
seq2932	4121
seq2933	4172
seq2934	4139
seq2935	4221
seq2936	4154
seq2937	4264
seq2938	4165
seq2939	4135
seq2940	4164
seq2941	4171
seq2942	4146
seq2943	4165
seq2944	3998
seq2945	4180
seq2946	4173
seq2947	4137
seq2948	4180
seq2949	4162
seq2950	4136
seq2951	4203
seq2952	4130
seq2953	4095
seq2954	4090
seq2955	4163
seq2956	4183
seq2957	4165
seq2958	4193
seq2959	4201
seq2960	4163
seq2961	4175
seq2962	4152
seq2963	4160
seq2964	4110
seq2965	4087
seq2966	4103
seq2967	4052
seq2968	4070
seq2969	4158
seq2970	4182
seq2971	4198
seq2972	4165
seq2973	4186
seq2974	4159
seq2975	4156
seq2976	4194
seq2977	4101
seq2978	4130
seq2979	4159
seq2980	4236
seq2981	4159
seq2982	4151
seq2983	4170
seq2984	4152
seq2985	4217
seq2986	4216
seq2987	4178
seq2988	4154
seq2989	4101
seq2990	4022
seq2991	4152
seq2992	4160
seq2993	4148
seq2994	4148
seq2995	4145
seq2996	4150
seq2997	4129
seq2998	4155
seq2999	4094
seq3000	4149
seq3001	4158
seq3002	4147
seq3003	4150
seq3004	4156
seq3005	4146
seq3006	4153
seq3007	4126
seq3008	4145
seq3009	4109
seq3010	4122
seq3011	4189
seq3012	4144
seq3013	4147
seq3014	4141
seq3015	4300
seq3016	4115
seq3017	4145
seq3018	4179
seq3019	4111
seq3020	4139
seq3021	4137
seq3022	4149
seq3023	4178
seq3024	4038
seq3025	4140
seq3026	4161
seq3027	4137
seq3028	4043
seq3029	4123
seq3030	4136
seq3031	4132
seq3032	4134
seq3033	4094
seq3034	4134
seq3035	4115
seq3036	4147
seq3037	4119
seq3038	4146
seq3039	4108
seq3040	4141
seq3041	4131
seq3042	4158
seq3043	4031
seq3044	4105
seq3045	4127
seq3046	4128
seq3047	4132
seq3048	4132
seq3049	4130
seq3050	4127
seq3051	4029
seq3052	4065
seq3053	4155
seq3054	4127
seq3055	4106
seq3056	4128
seq3057	4136
seq3058	4125
seq3059	4109
seq3060	3949
seq3061	4132
seq3062	4118
seq3063	4123
seq3064	4127
seq3065	4185
seq3066	4093
seq3067	4129
seq3068	4127
seq3069	4113
seq3070	4126
seq3071	4125
seq3072	4074
seq3073	4115
seq3074	4111
seq3075	4127
seq3076	4119
seq3077	4132
seq3078	4119
seq3079	4104
seq3080	4114
seq3081	4121
seq3082	4129
seq3083	4170
seq3084	4202
seq3085	4124
seq3086	4113
seq3087	4123
seq3088	4059
seq3089	4108
seq3090	4078
seq3091	4103
seq3092	4109
seq3093	4110
seq3094	4114
seq3095	4114
seq3096	4078
seq3097	4119
seq3098	4125
seq3099	4156
seq3100	4111
seq3101	4152
seq3102	4116
seq3103	4109
seq3104	4051
seq3105	4104
seq3106	4110
seq3107	4108
seq3108	4106
seq3109	4103
seq3110	4106
seq3111	4121
seq3112	4099
seq3113	4109
seq3114	4110
seq3115	4102
seq3116	4151
seq3117	4098
seq3118	4060
seq3119	4102
seq3120	4168
seq3121	4108
seq3122	4082
seq3123	4123
seq3124	4106
seq3125	4095
seq3126	4142
seq3127	4078
seq3128	4009
seq3129	4105
seq3130	4096
seq3131	4104
seq3132	4098
seq3133	4146
seq3134	4092
seq3135	4110
seq3136	4108
seq3137	4206
seq3138	4100
seq3139	4125
seq3140	4076
seq3141	4055
seq3142	4099
seq3143	4275
seq3144	4120
seq3145	4116
seq3146	4076
seq3147	4074
seq3148	4086
seq3149	4086
seq3150	4101
seq3151	4090
seq3152	4055
seq3153	4106
seq3154	4095
seq3155	4098
seq3156	4101
seq3157	4058
seq3158	4088
seq3159	4092
seq3160	4110
seq3161	4090
seq3162	4083
seq3163	4046
seq3164	4087
seq3165	4084
seq3166	4072
seq3167	4114
seq3168	4085
seq3169	4060
seq3170	4050
seq3171	3966
seq3172	4086
seq3173	4103
seq3174	4085
seq3175	4129
seq3176	4095
seq3177	4086
seq3178	4146
seq3179	4074
seq3180	4056
seq3181	4111
seq3182	4078
seq3183	4080
seq3184	4170
seq3185	4075
seq3186	4078
seq3187	4065
seq3188	4082
seq3189	4069
seq3190	4083
seq3191	4119
seq3192	4066
seq3193	4055
seq3194	4074
seq3195	4080
seq3196	4083
seq3197	4124
seq3198	4068
seq3199	4072
seq3200	4069
seq3201	4059
seq3202	3974
seq3203	4097
seq3204	4053
seq3205	4075
seq3206	4057
seq3207	4029
seq3208	4068
seq3209	4075
seq3210	4066
seq3211	4030
seq3212	4064
seq3213	4034
seq3214	4047
seq3215	4088
seq3216	4064
seq3217	4064
seq3218	4110
seq3219	4077
seq3220	4056
seq3221	4081
seq3222	4071
seq3223	4064
seq3224	4096
seq3225	4041
seq3226	4050
seq3227	4019
seq3228	4035
seq3229	4057
seq3230	4141
seq3231	4055
seq3232	4039
seq3233	4055
seq3234	4066
seq3235	4058
seq3236	4061
seq3237	3974
seq3238	4052
seq3239	4052
seq3240	4054
seq3241	4015
seq3242	4029
seq3243	4019
seq3244	4050
seq3245	4000
seq3246	4001
seq3247	4063
seq3248	4054
seq3249	4054
seq3250	4063
seq3251	4085
seq3252	4053
seq3253	4081
seq3254	4042
seq3255	4052
seq3256	4052
seq3257	4059
seq3258	4047
seq3259	4041
seq3260	4031
seq3261	4051
seq3262	4080
seq3263	4057
seq3264	4065
seq3265	4113
seq3266	4052
seq3267	4058
seq3268	4037
seq3269	3966
seq3270	4046
seq3271	4081
seq3272	4051
seq3273	4020
seq3274	4065
seq3275	4047
seq3276	4048
seq3277	4043
seq3278	4019
seq3279	4021
seq3280	4044
seq3281	4047
seq3282	4047
seq3283	4005
seq3284	4045
seq3285	3948
seq3286	4027
seq3287	4052
seq3288	4059
seq3289	4038
seq3290	4041
seq3291	4035
seq3292	4253
seq3293	4002
seq3294	4041
seq3295	4045
seq3296	4047
seq3297	4037
seq3298	4005
seq3299	4039
seq3300	4030
seq3301	3957
seq3302	4038
seq3303	4036
seq3304	4055
seq3305	4018
seq3306	4038
seq3307	4045
seq3308	4038
seq3309	4031
seq3310	4007
seq3311	3950
seq3312	4036
seq3313	3937
seq3314	3836
seq3315	4033
seq3316	4039
seq3317	4063
seq3318	4041
seq3319	4035
seq3320	4054
seq3321	4035
seq3322	4040
seq3323	4035
seq3324	4007
seq3325	4038
seq3326	3988
seq3327	4040
seq3328	4032
seq3329	4138
seq3330	4018
seq3331	4101
seq3332	4038
seq3333	4056
seq3334	4010
seq3335	4155
seq3336	4030
seq3337	4029
seq3338	4034
seq3339	3957
seq3340	4005
seq3341	3944
seq3342	4033
seq3343	4049
seq3344	4043
seq3345	4118
seq3346	3971
seq3347	3990
seq3348	4038
seq3349	4011
seq3350	4049
seq3351	3964
seq3352	4016
seq3353	4025
seq3354	4064
seq3355	3980
seq3356	4075
seq3357	4032
seq3358	3972
seq3359	4101
seq3360	4026
seq3361	4023
seq3362	3776
seq3363	4021
seq3364	4039
seq3365	4052
seq3366	4020
seq3367	4019
seq3368	4012
seq3369	3950
seq3370	4025
seq3371	4011
seq3372	4018
seq3373	4019
seq3374	4013
seq3375	4013
seq3376	3915
seq3377	3898
seq3378	4026
seq3379	4070
seq3380	4022
seq3381	3967
seq3382	4023
seq3383	4016
seq3384	4027
seq3385	3998
seq3386	4015
seq3387	4015
seq3388	4025
seq3389	3949
seq3390	4038
seq3391	4018
seq3392	3989
seq3393	4016
seq3394	4046
seq3395	4041
seq3396	3930
seq3397	4020
seq3398	4011
seq3399	4014
seq3400	4011
seq3401	3980
seq3402	4010
seq3403	4017
seq3404	4062
seq3405	3961
seq3406	4014
seq3407	3971
seq3408	3999
seq3409	4035
seq3410	4013
seq3411	4039
seq3412	3986
seq3413	3977
seq3414	4034
seq3415	3990
seq3416	3981
seq3417	4080
seq3418	3977
seq3419	4008
seq3420	4198
seq3421	4017
seq3422	4045
seq3423	4016
seq3424	4001
seq3425	3993
seq3426	4001
seq3427	3957
seq3428	4000
seq3429	4000
seq3430	3990
seq3431	3997
seq3432	4002
seq3433	4027
seq3434	4001
seq3435	3999
seq3436	4003
seq3437	4002
seq3438	4002
seq3439	3972
seq3440	4047
seq3441	4057
seq3442	4000
seq3443	4087
seq3444	3985
seq3445	4000
seq3446	3994
seq3447	4033
seq3448	3996
seq3449	3997
seq3450	3993
seq3451	3982
seq3452	3968
seq3453	3900
seq3454	4004
seq3455	3995
seq3456	3959
seq3457	3998
seq3458	3993
seq3459	4015
seq3460	3995
seq3461	3984
seq3462	3990
seq3463	4017
seq3464	4077
seq3465	3857
seq3466	3996
seq3467	4062
seq3468	4013
seq3469	3956
seq3470	4040
seq3471	3989
seq3472	3940
seq3473	4004
seq3474	3864
seq3475	3998
seq3476	3951
seq3477	3966
seq3478	3991
seq3479	3989
seq3480	4002
seq3481	3986
seq3482	3994
seq3483	4012
seq3484	4031
seq3485	4003
seq3486	3989
seq3487	3980
seq3488	3991
seq3489	3973
seq3490	3968
seq3491	3903
seq3492	4015
seq3493	4014
seq3494	3985
seq3495	3926
seq3496	3981
seq3497	3986
seq3498	3989
seq3499	3982
seq3500	4057
seq3501	3986
seq3502	3997
seq3503	3979
seq3504	3996
seq3505	3913
seq3506	3972
seq3507	3995
seq3508	4059
seq3509	3979
seq3510	4017
seq3511	3902
seq3512	3984
seq3513	3977
seq3514	4001
seq3515	3979
seq3516	4048
seq3517	3792
seq3518	3959
seq3519	3949
seq3520	3875
seq3521	3971
seq3522	3975
seq3523	3895
seq3524	4016
seq3525	4042
seq3526	3972
seq3527	3994
seq3528	3999
seq3529	3882
seq3530	3983
seq3531	3969
seq3532	3973
seq3533	3961
seq3534	3971
seq3535	3974
seq3536	3972
seq3537	3976
seq3538	3968
seq3539	3969
seq3540	3969
seq3541	3977
seq3542	4009
seq3543	3996
seq3544	3999
seq3545	3926
